topicId,weight,count_all,word_u,source
0,0.00460634809429,2406,unijny,Nasz_Dziennik
0,0.00444650478897,4260,srodek,Nasz_Dziennik
0,0.00430288124711,3191,finansowy,Nasz_Dziennik
0,0.00410389898265,2609,poziom,Nasz_Dziennik
0,0.00403762356987,2112,fundusz,Nasz_Dziennik
1,0.0117333112902,5571,ksiadz,Nasz_Dziennik
1,0.0087495089121,4153,swiety,Nasz_Dziennik
1,0.00777569208948,3704,kosciol,Nasz_Dziennik
1,0.00676748305578,8748,rodzina,Nasz_Dziennik
1,0.00536406059931,2682,swieta,Nasz_Dziennik
1,0.00517859306826,2459,marsz,Nasz_Dziennik
1,0.0047986500361,2511,uczestnik,Nasz_Dziennik
1,0.00473339569604,5766,wielki,Nasz_Dziennik
1,0.00445486831779,2619,ojciec,Nasz_Dziennik
1,0.00435728094242,2416,pawel,Nasz_Dziennik
1,0.00420506816347,7791,polak,Nasz_Dziennik
1,0.00415396505746,6483,pomoc,Nasz_Dziennik
1,0.00414475178622,3597,odbyc,Nasz_Dziennik
1,0.00367879692661,4510,miasto,Nasz_Dziennik
1,0.00365072410053,1733,msza,Nasz_Dziennik
2,0.00785737072654,4283,firma,Nasz_Dziennik
2,0.00699768134932,5025,spolka,Nasz_Dziennik
2,0.00612878687649,3371,okay,Nasz_Dziennik
2,0.00568387605886,4043,droga,Nasz_Dziennik
2,0.00539444432599,2343,wojewodztwo,Nasz_Dziennik
2,0.00461795667282,2095,budowa,Nasz_Dziennik
2,0.00410450539366,2105,zaklad,Nasz_Dziennik
2,0.00331326854765,2021,zarzad,Nasz_Dziennik
2,0.00322174254239,1459,woda,Nasz_Dziennik
2,0.00319234176392,1285,kopalnia,Nasz_Dziennik
2,0.00318997187689,4510,miasto,Nasz_Dziennik
2,0.00314086989913,2576,kolej,Nasz_Dziennik
2,0.00308919711245,1244,energia,Nasz_Dziennik
2,0.00297503930953,4378,duzy,Nasz_Dziennik
2,0.00287745414279,1159,przetarg,Nasz_Dziennik
3,0.0128887611497,5801,prokuratura,Nasz_Dziennik
3,0.00825755927914,3717,katastrofa,Nasz_Dziennik
3,0.00804058401813,3619,prokurator,Nasz_Dziennik
3,0.00755806346524,3402,sledztwo,Nasz_Dziennik
3,0.00640839298656,3562,samolot,Nasz_Dziennik
3,0.00599910088748,2998,material,Nasz_Dziennik
3,0.00550084094711,7792,komisja,Nasz_Dziennik
3,0.00530309622468,4965,wojskowy,Nasz_Dziennik
3,0.00493945274573,3840,dokument,Nasz_Dziennik
3,0.00453456597415,2698,policja,Nasz_Dziennik
3,0.00441598154188,6366,rosyjski,Nasz_Dziennik
3,0.00432653334966,2498,kwiecien,Nasz_Dziennik
3,0.00418516836326,1884,sledczy,Nasz_Dziennik
3,0.004173913174,5665,wniosek,Nasz_Dziennik
3,0.00405781976355,3263,postepowac,Nasz_Dziennik
4,0.0100399042274,5471,zolnierz,Nasz_Dziennik
4,0.00916417495982,4371,szkola,Nasz_Dziennik
4,0.00755331353984,5433,narodowy,Nasz_Dziennik
4,0.00745555067834,3611,pamiec,Nasz_Dziennik
4,0.00685073869474,4637,ofiara,Nasz_Dziennik
4,0.00636247606172,3684,doktor,Nasz_Dziennik
4,0.00614961226878,3554,historia,Nasz_Dziennik
4,0.00590111532232,2815,pomnik,Nasz_Dziennik
4,0.00561033655396,5151,profesor,Nasz_Dziennik
4,0.00512258371218,2439,zbrodnia,Nasz_Dziennik
4,0.00495074330036,6065,warszawa,Nasz_Dziennik
4,0.00478138024299,3106,smierc,Nasz_Dziennik
4,0.00471319284861,7791,polak,Nasz_Dziennik
4,0.00436620594851,2698,oddzial,Nasz_Dziennik
4,0.0040654752619,1907,komunistyczny,Nasz_Dziennik
5,0.0140767463589,6437,rosja,Nasz_Dziennik
5,0.0139293998798,6309,ukraina,Nasz_Dziennik
5,0.00966657565298,6366,rosyjski,Nasz_Dziennik
5,0.0073719249984,4504,bezpieczenstwo,Nasz_Dziennik
